Name,Jname,Glitch #,Time of glitch (MJD),Error in time (days),dF/F (10^-9),Error in dF/F (10^-9),dF1/F1 (10^-3),Error in dF1/F1 (10^-3),Galactic Longitude (deg),Galactic Latitude (deg),RA (deg),dec (deg),P0 (s),P1,F0 (Hz),F1 (Hz/s),F2 (Hz/s^2),Distance (kpc),Age (yrs),dF0 (Hz),dF1 (Hz/s)
B1737-30,J1740-3015,32,55213.0,75,2663.0,3,1.2,0.3,358.29400000000004,0.23800000000000002,265.14092,-30.262079999999997,0.606886624,4.66E-13,1.647754226,-1.27e-12,*,0.4,2.06E+04,4387.969503838,-1.524e-12
B1737-30,J1740-3015,33,55936.4,0.2,18.3,0.6,0.4,0.2,358.29400000000004,0.23800000000000002,265.14092,-30.262079999999997,0.606886624,4.66E-13,1.647754226,-1.27e-12,*,0.4,2.06E+04,30.1539023358,-5.080000000000001e-13
B1737-30,J1740-3015,34,57346.0,0.6,1.94,0.02,0.0,0,358.29400000000004,0.23800000000000002,265.14092,-30.262079999999997,0.606886624,4.66E-13,1.647754226,-1.27e-12,*,0.4,2.06E+04,3.19664319844,-0.0
B1737-30,J1740-3015,35,57468.599,0.005,229.4,0.4,1.2,0.4,358.29400000000004,0.23800000000000002,265.14092,-30.262079999999997,0.606886624,4.66E-13,1.647754226,-1.27e-12,*,0.4,2.06E+04,377.9948194444,-1.524e-12
B1737-30,J1740-3015,36,58241.0,8,837.9,0.7,2.0,0.3,358.29400000000004,0.23800000000000002,265.14092,-30.262079999999997,0.606886624,4.66E-13,1.647754226,-1.27e-12,*,0.4,2.06E+04,1380.6532659654,-2.54e-12
J1737-3137,J1737-3137,1,51559.0,2,4.0,1,0.0,1,356.744,0.145,264.26788,-31.6225,0.45043237,1.39E-13,2.220089111,-6.84e-13,7.20E-24,4.162,5.14E+04,8.880356444,-0.0
J1737-3137,J1737-3137,2,53040.0,12,234.0,1,2.9,0.2,356.744,0.145,264.26788,-31.6225,0.45043237,1.39E-13,2.220089111,-6.84e-13,7.20E-24,4.162,5.14E+04,519.500851974,-1.9836e-12
J1737-3137,J1737-3137,3,54348.0,4,1342.4,0.2,1.4,0.2,356.744,0.145,264.26788,-31.6225,0.45043237,1.39E-13,2.220089111,-6.84e-13,7.20E-24,4.162,5.14E+04,2980.2476226064005,-9.575999999999999e-13
J1737-3137,J1737-3137,4,57115.0,3,7.0,0.7,0.0,X,356.744,0.145,264.26788,-31.6225,0.45043237,1.39E-13,2.220089111,-6.84e-13,7.20E-24,4.162,5.14E+04,15.540623777,-0.0
J1737-3137,J1737-3137,5,58147.0,42,4498.0,1,1.3,0.1,356.744,0.145,264.26788,-31.6225,0.45043237,1.39E-13,2.220089111,-6.84e-13,7.20E-24,4.162,5.14E+04,9985.960821278,-8.892000000000001e-13
J1737-3137,J1737-3137,6,58858.8,0.2,1.53,0.07,0.5,0.18,356.744,0.145,264.26788,-31.6225,0.45043237,1.39E-13,2.220089111,-6.84e-13,7.20E-24,4.162,5.14E+04,3.3967363398300003,-3.42e-13
J1737-3137,J1737-3137,7,59848.0,29,215.6,0.6,1.22,0.25,356.744,0.145,264.26788,-31.6225,0.45043237,1.39E-13,2.220089111,-6.84e-13,7.20E-24,4.162,5.14E+04,478.6512123316,-8.3448e-13
B1740-31,J1743-3150,1,49572.0,1,2.2,0.4,2.0,1,357.298,-1.149,265.90296,-31.8396,2.414652315,1.21E-13,0.414138298,-2.07e-14,0.00E+00,3.332,3.17E+05,0.9111042556000001,-4.14e-14
J1740+1000,J1740+1000,1,54747.6,0.1,1.2,0.4,1.0,1,34.010999999999996,20.268,265.10812999999996,10.00175,0.154087174,2.15E-14,6.489832814,-9.04e-13,*,1.227,1.14E+05,7.787799376799999,-9.04e-13
J1740+1000,J1740+1000,2,56164.0,10,2910.9,0.4,11.0,1,34.010999999999996,20.268,265.10812999999996,10.00175,0.154087174,2.15E-14,6.489832814,-9.04e-13,*,1.227,1.14E+05,18891.2543382726,-9.944e-12
J1746-2856,J1746-2856,1,57038.0,1,24.4,0.4,2.1,0.32,0.126,-0.233,266.70772830000004,-28.949719399999996,0.945224316,1.25E-14,1.057949931,-1.4e-14,*,8.149,1.20E+06,25.8139783164,-2.94e-14
J1751-3323,J1751-3323,1,53004.0,6,2.3,0.3,-1.0,1,356.829,-3.3819999999999997,267.88635,-33.3943,0.548227104,8.83E-15,1.824061585,-2.94e-14,*,14.283,9.84E+05,4.195341645499999,2.94e-14
J1751-3323,J1751-3323,2,54435.0,8,3.0,1,-1.0,3,356.829,-3.3819999999999997,267.88635,-33.3943,0.548227104,8.83E-15,1.824061585,-2.94e-14,*,14.283,9.84E+05,5.472184755,2.94e-14
J1751-3323,J1751-3323,3,57019.0,1,13.0,1,-5.0,2,356.829,-3.3819999999999997,267.88635,-33.3943,0.548227104,8.83E-15,1.824061585,-2.94e-14,*,14.283,9.84E+05,23.712800604999998,1.47e-13
J1751-3323,J1751-3323,4,58438.0,3,3.4,0.8,27.0,4,356.829,-3.3819999999999997,267.88635,-33.3943,0.548227104,8.83E-15,1.824061585,-2.94e-14,*,14.283,9.84E+05,6.201809388999999,-7.938e-13
B1754-24,J1757-2421,1,55716.0,21,7807.0,1,6.3,0.5,5.281000000000001,0.054000000000000006,269.372182,-24.3687,0.234105791,1.30E-14,4.271573098,-2.37e-13,3.40E-23,3.124,2.85E+05,33348.171176086,-1.4931e-12
B1757-24,J1801-2451,1,49476.0,3,1987.9,0.3,4.6,0.1,5.254,-0.882,270.25007,-24.85764,0.124924207,1.28E-13,8.004853723,-8.2e-12,4.01E-22,3.803,1.55E+04,15912.8487159517,-3.7719999999999994e-11
B1757-24,J1801-2451,2,50651.0,3,1247.4,0.3,4.7,0.2,5.254,-0.882,270.25007,-24.85764,0.124924207,1.28E-13,8.004853723,-8.2e-12,4.01E-22,3.803,1.55E+04,9985.2545340702,-3.8540000000000003e-11
B1757-24,J1801-2451,3,52055.0,7,3755.8,0.4,6.8,0.1,5.254,-0.882,270.25007,-24.85764,0.124924207,1.28E-13,8.004853723,-8.2e-12,4.01E-22,3.803,1.55E+04,30064.6296128434,-5.5759999999999997e-11
B1757-24,J1801-2451,4,53033.25,0.02,17.4,0.2,1.4,0.1,5.254,-0.882,270.25007,-24.85764,0.124924207,1.28E-13,8.004853723,-8.2e-12,4.01E-22,3.803,1.55E+04,139.28445478019998,-1.1479999999999999e-11
B1757-24,J1801-2451,5,54661.0,2,3101.0,1,9.3,0.1,5.254,-0.882,270.25007,-24.85764,0.124924207,1.28E-13,8.004853723,-8.2e-12,4.01E-22,3.803,1.55E+04,24823.051395023,-7.626e-11
B1757-24,J1801-2451,6,56979.0,36,2413.0,0.4,5.3,0.8,5.254,-0.882,270.25007,-24.85764,0.124924207,1.28E-13,8.004853723,-8.2e-12,4.01E-22,3.803,1.55E+04,19315.712033599,-4.346e-11
B1757-24,J1801-2451,7,58564.76,0.007,2250.9,2.8,3.82,0.15,5.254,-0.882,270.25007,-24.85764,0.124924207,1.28E-13,8.004853723,-8.2e-12,4.01E-22,3.803,1.55E+04,18018.125245100702,-3.1324e-11
B1758-03,J1801-0357,1,48000.0,1,3.1,0.1,2.0,2,23.595,9.257,270.344283,-3.96547,0.921492866,3.31E-15,1.085195596,-3.89e-15,0.00E+00,5.739,4.42E+06,3.3641063476,-7.78e-15
B1758-23,J1801-2304,1,46907.0,21,216.3,0.2,-0.5,0.1,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,520.1681309664001,3.265e-13
B1758-23,J1801-2304,2,47855.0,24,230.7,0.3,-0.3,0.2,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,554.7979094496001,1.959e-13
B1758-23,J1801-2304,3,48453.95,0.04,348.0,1,0.0,2,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,836.8863133440001,-0.0
B1758-23,J1801-2304,4,49701.7,0.3,66.0,2,2.0,2,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,158.719818048,-1.306e-12
B1758-23,J1801-2304,5,50055.3,0.5,22.0,1,-2.0,1,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,52.906606016000005,1.306e-12
B1758-23,J1801-2304,6,50363.06,0.02,81.0,1,2.0,2,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,194.792503968,-1.306e-12
B1758-23,J1801-2304,7,50939.0,6,6.0,3,4.0,5,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,14.429074368000002,-2.612e-12
B1758-23,J1801-2304,8,52093.0,26,646.7,0.2,0.9,0.2,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,1555.2137322976002,-5.877e-13
B1758-23,J1801-2304,9,53306.98,0.01,497.0,1,-1.0,1,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,1195.2083268160002,6.53e-13
B1758-23,J1801-2304,12,56149.024000000005,0.08,513.8,0.4,1.2,0.7,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,1235.6097350464,-7.836e-13
B1758-23,J1801-2304,13,57586.2,0.1,48.67,0.05,0.79,0.03,6.837000000000001,-0.066,270.332562,-23.079066,0.41582709,1.13E-13,2.404845728,-6.53e-13,1.12E-24,4,5.83E+04,117.04384158176,-5.158700000000001e-13
B1800-21,J1803-2137,1,48245.0,11,4074.4,0.3,9.3,0.1,8.395,0.146,270.96421000000004,-21.618709,0.13366692,1.34E-13,7.481282565,-7.52e-12,2.08E-22,4.4,1.58E+04,30481.737682836,-6.993600000000001e-11
B1800-21,J1803-2137,2,50264.1,0.1,7.1,0.2,0.5,0.1,8.395,0.146,270.96421000000004,-21.618709,0.13366692,1.34E-13,7.481282565,-7.52e-12,2.08E-22,4.4,1.58E+04,53.117106211499994,-3.76e-12
B1800-21,J1803-2137,3,50777.0,4,3184.0,1,8.0,0.2,8.395,0.146,270.96421000000004,-21.618709,0.13366692,1.34E-13,7.481282565,-7.52e-12,2.08E-22,4.4,1.58E+04,23820.40368696,-6.016e-11
B1800-21,J1803-2137,4,53429.0,1,3929.3,0.4,10.6,0.1,8.395,0.146,270.96421000000004,-21.618709,0.13366692,1.34E-13,7.481282565,-7.52e-12,2.08E-22,4.4,1.58E+04,29396.2035826545,-7.9712e-11
B1800-21,J1803-2137,5,55775.0,2,4793.0,3,18.6,0.3,8.395,0.146,270.96421000000004,-21.618709,0.13366692,1.34E-13,7.481282565,-7.52e-12,2.08E-22,4.4,1.58E+04,35857.787334045,-1.3987200000000002e-10
B1800-21,J1803-2137,6,58958.0,40,4960.6,1.3,8.5,0.3,8.395,0.146,270.96421000000004,-21.618709,0.13366692,1.34E-13,7.481282565,-7.52e-12,2.08E-22,4.4,1.58E+04,37111.650291939004,-6.392e-11
J1806-2125,J1806-2125,1,51708.0,123,15773.1,12.3,37.0,3,8.811,-0.28,271.5825,-21.4654,0.481824602,1.18E-13,2.075444041,-5.08e-13,1.10E-23,4.886,6.47E+04,32736.1864030971,-1.8795999999999997e-11
J1809-0119,J1809-0119,1,55406.0,2,1.7,0.3,0.0,6,26.962,8.627,272.464,-1.3247200000000001,0.744976402,2.29E-15,1.342324398,-4.13e-15,*,10.737,5.15E+06,2.2819514765999998,-0.0
J1809-0119,J1809-0119,2,55803.0,1,3.0,0.4,0.0,13,26.962,8.627,272.464,-1.3247200000000001,0.744976402,2.29E-15,1.342324398,-4.13e-15,*,10.737,5.15E+06,4.026973194,-0.0
B1809-173,J1812-1718,1,49932.0,1,1.5,0.2,6.0,3,13.109000000000002,0.5379999999999999,273.03004,-17.3082,1.205374441,1.91E-14,0.829617723,-1.31e-14,5.80E-26,3.661,1.00E+06,1.2444265845,-7.86e-14
B1809-173,J1812-1718,2,53106.2,0.1,14.8,0.2,7.0,4,13.109000000000002,0.5379999999999999,273.03004,-17.3082,1.205374441,1.91E-14,0.829617723,-1.31e-14,5.80E-26,3.661,1.00E+06,12.2783423004,-9.17e-14
B1809-173,J1812-1718,3,54365.8,0.3,1.4,0.1,1.0,1,13.109000000000002,0.5379999999999999,273.03004,-17.3082,1.205374441,1.91E-14,0.829617723,-1.31e-14,5.80E-26,3.661,1.00E+06,1.1614648122,-1.31e-14
J1809-1917,J1809-1917,1,53251.0,2,1625.1,0.3,7.8,0.3,11.094000000000001,0.08,272.429733,-19.29392,0.08275527,2.55E-14,12.08382262,-3.73e-12,2.70E-23,3.268,5.14E+04,19637.420139761998,-2.9093999999999995e-11
J1809-2004,J1809-2004,1,54196.0,25,2.0,1,7.0,7,10.363,-0.20199999999999999,272.3161,-20.07,0.434811386,7.28E-15,2.299847776,-3.85e-14,*,5.228,9.46E+05,4.599695552,-2.695e-13
J1809-2004,J1809-2004,2,56227.5,0.2,48.67,0.05,0.79,0.03,10.363,-0.20199999999999999,272.3161,-20.07,0.434811386,7.28E-15,2.299847776,-3.85e-14,*,5.228,9.46E+05,111.93359125792,-3.0415e-14
J1813-1246,J1813-1246,1,55094.0,X,1166.0,0.4,6.4,0.3,17.244,2.445,273.34904,-12.7664,0.048072247,1.76E-14,20.80202336,-7.6e-12,*,2.635,4.34E+04,24255.15923776,-4.864e-11
J1814-1744,J1814-1744,1,51371.0,4,8.0,4,-3.0,1,13.020999999999999,-0.215,273.6796,-17.747,3.975905188,7.45E-13,0.251515052,-4.71e-14,*,5.118,8.46E+04,2.012120416,1.4130000000000001e-13
J1814-1744,J1814-1744,2,51678.0,1,10.0,2,5.0,3,13.020999999999999,-0.215,273.6796,-17.747,3.975905188,7.45E-13,0.251515052,-4.71e-14,*,5.118,8.46E+04,2.51515052,-2.355e-13
J1814-1744,J1814-1744,3,52075.0,7,34.0,2,-5.0,3,13.020999999999999,-0.215,273.6796,-17.747,3.975905188,7.45E-13,0.251515052,-4.71e-14,*,5.118,8.46E+04,8.551511768000001,2.355e-13
J1814-1744,J1814-1744,4,53241.0,12,3.0,1,0.7,0.4,13.020999999999999,-0.215,273.6796,-17.747,3.975905188,7.45E-13,0.251515052,-4.71e-14,*,5.118,8.46E+04,0.754545156,-3.297e-14
J1814-1744,J1814-1744,5,53756.4,0.2,11.0,2,8.0,4,13.020999999999999,-0.215,273.6796,-17.747,3.975905188,7.45E-13,0.251515052,-4.71e-14,*,5.118,8.46E+04,2.766665572,-3.768e-13
J1814-1744,J1814-1744,6,54768.4,0.4,17.0,1,2.0,1,13.020999999999999,-0.215,273.6796,-17.747,3.975905188,7.45E-13,0.251515052,-4.71e-14,*,5.118,8.46E+04,4.2757558840000005,-9.42e-14
J1814-1744,J1814-1744,7,55626.0,2,16.0,4,0.3,0.2,13.020999999999999,-0.215,273.6796,-17.747,3.975905188,7.45E-13,0.251515052,-4.71e-14,*,5.118,8.46E+04,4.024240832,-1.413e-14
B1815-14,J1818-1422,1,52057.0,7,0.54,0.05,-0.7,0.4,16.405,0.61,274.599025,-14.37686,0.291489461,2.04E-15,3.43065577,-2.4e-14,-4.46E-25,5.44,2.27E+06,1.8525541158,1.68e-14
J1819-1458,J1819-1458,1,53925.79,0.04,725.0,3,78.0,6,16.02,0.081,274.89232999999996,-14.966667000000001,4.26321348,5.63E-13,0.234564843,-3.1e-14,-1.24E-24,3.301,1.20E+05,170.05951117499998,-2.418e-12
J1819-1458,J1819-1458,2,54176.5,0.2,72.0,1,36.0,2,16.02,0.081,274.89232999999996,-14.966667000000001,4.26321348,5.63E-13,0.234564843,-3.1e-14,-1.24E-24,3.301,1.20E+05,16.888668696,-1.116e-12
B1821-11,J1824-1118,1,54306.0,3,2877.0,0.2,-10.0,2,19.809,0.741,276.12307999999996,-11.31184,0.435759033,3.55E-15,2.294846288,-1.87e-14,4.00E-27,6.003,1.94E+06,6602.272770576,1.8699999999999999e-13
J1821-1419,J1821-1419,3,58860.0,50,222.4,3,0.92,0.28,16.815,-0.043,275.3929,-14.324000000000002,1.65600957,8.95E-13,0.603861245,-3.26e-13,*,6.129,2.93E+04,134.29874088800003,-2.9992000000000005e-13
J1821-1419,J1821-1419,4,59586.0,10,34.0,4,1.0,1,16.815,-0.043,275.3929,-14.324000000000002,1.65600957,8.95E-13,0.603861245,-3.26e-13,*,6.129,2.93E+04,20.531282330000003,-3.26e-13
B1822-09,J1825-0935,1,49942.1,0.4,2.8,0.2,-2.0,1,21.449,1.324,276.377475,-9.58922,0.769020998,5.24E-14,1.30035461,-8.85e-14,2.86E-24,0.3,2.33E+05,3.640992908,1.77e-13
B1822-09,J1825-0935,2,50314.0,2,1.3,0.2,0.0,1,21.449,1.324,276.377475,-9.58922,0.769020998,5.24E-14,1.30035461,-8.85e-14,2.86E-24,0.3,2.33E+05,1.690460993,-0.0
B1822-09,J1825-0935,3,52056.0,1,29.8,0.1,3.4,0.2,21.449,1.324,276.377475,-9.58922,0.769020998,5.24E-14,1.30035461,-8.85e-14,2.86E-24,0.3,2.33E+05,38.75056737800001,-3.009e-13
B1822-09,J1825-0935,4,52810.0,1,1.3,0.4,-2.0,3,21.449,1.324,276.377475,-9.58922,0.769020998,5.24E-14,1.30035461,-8.85e-14,2.86E-24,0.3,2.33E+05,1.690460993,1.77e-13
B1822-09,J1825-0935,5,53734.6,0.1,4.0,1,-6.0,5,21.449,1.324,276.377475,-9.58922,0.769020998,5.24E-14,1.30035461,-8.85e-14,2.86E-24,0.3,2.33E+05,5.20141844,5.310000000000001e-13
B1822-09,J1825-0935,6,54114.96,0.03,121.0,1,-4.0,3,21.449,1.324,276.377475,-9.58922,0.769020998,5.24E-14,1.30035461,-8.85e-14,2.86E-24,0.3,2.33E+05,157.34290781,3.54e-13
B1823-13,J1826-1334,1,46507.0,29,2746.0,1,1.7,0.1,18.000999999999998,-0.691,276.554896,-13.579670000000002,0.101486794,7.53E-14,9.853498751,-7.31e-12,2.81E-22,3.606,2.14E+04,27057.707570246,-1.2427e-11
B1823-13,J1826-1334,2,49120.0,11,2984.6,0.3,7.6,0.1,18.000999999999998,-0.691,276.554896,-13.579670000000002,0.101486794,7.53E-14,9.853498751,-7.31e-12,2.81E-22,3.606,2.14E+04,29408.752372234598,-5.5556e-11
B1823-13,J1826-1334,3,53206.0,1,0.6,0.3,-1.0,1,18.000999999999998,-0.691,276.554896,-13.579670000000002,0.101486794,7.53E-14,9.853498751,-7.31e-12,2.81E-22,3.606,2.14E+04,5.9120992506,7.31e-12
B1823-13,J1826-1334,4,53259.0,1,3.0,1,-1.0,1,18.000999999999998,-0.691,276.554896,-13.579670000000002,0.101486794,7.53E-14,9.853498751,-7.31e-12,2.81E-22,3.606,2.14E+04,29.560496253,7.31e-12
B1823-13,J1826-1334,5,53737.0,1,3581.0,1,9.6,0.4,18.000999999999998,-0.691,276.554896,-13.579670000000002,0.101486794,7.53E-14,9.853498751,-7.31e-12,2.81E-22,3.606,2.14E+04,35285.379027331,-7.0176e-11
B1823-13,J1826-1334,6,56556.0,4,2599.7,0.3,10.1,0.4,18.000999999999998,-0.691,276.554896,-13.579670000000002,0.101486794,7.53E-14,9.853498751,-7.31e-12,2.81E-22,3.606,2.14E+04,25616.1407029747,-7.3831e-11
B1823-13,J1826-1334,7,58879.0,18,2481.5,1.1,5.9,0.4,18.000999999999998,-0.691,276.554896,-13.579670000000002,0.101486794,7.53E-14,9.853498751,-7.31e-12,2.81E-22,3.606,2.14E+04,24451.4571506065,-4.3129e-11
B1830-08,J1833-0827,1,47541.3,0.1,0.9,0.1,-0.1,0.1,23.386,0.063,278.417783,-8.4588,0.085288151,9.18E-15,11.72495808,-1.26e-12,-1.98E-24,4.5,1.47E+05,10.552462272000001,1.2600000000000002e-13
B1830-08,J1833-0827,2,48051.0,4,1865.6,0.1,1.742,0.001,23.386,0.063,278.417783,-8.4588,0.085288151,9.18E-15,11.72495808,-1.26e-12,-1.98E-24,4.5,1.47E+05,21874.081794048,-2.19492e-12
B1830-08,J1833-0827,3,54779.0,2,0.5,0.1,0.15,0.08,23.386,0.063,278.417783,-8.4588,0.085288151,9.18E-15,11.72495808,-1.26e-12,-1.98E-24,4.5,1.47E+05,5.86247904,-1.89e-13
J1830-1135,J1830-1135,1,52367.0,6,2.1,0.3,1.0,1,20.192999999999998,-0.59,277.5072,-11.5922,6.221552666,4.78E-14,0.160731582,-1.23e-15,7.00E-26,3.757,2.06E+06,0.3375363222,-1.23e-15
J1833-1034,J1833-1034,1,54169.0,7,3.1,0.1,1.4,0.2,21.500999999999998,-0.885,278.38988,-10.56875,0.06188365,2.02E-13,16.15935711,-5.28e-11,3.20E-22,4.1,4.85E+03,50.094007041,-7.392e-11
J1833-1034,J1833-1034,2,54423.0,9,1.1,0.1,4.0,0.3,21.500999999999998,-0.885,278.38988,-10.56875,0.06188365,2.02E-13,16.15935711,-5.28e-11,3.20E-22,4.1,4.85E+03,17.775292821,-2.112e-10
J1833-1034,J1833-1034,3,54750.0,15,3.6,0.1,-7.7,0.2,21.500999999999998,-0.885,278.38988,-10.56875,0.06188365,2.02E-13,16.15935711,-5.28e-11,3.20E-22,4.1,4.85E+03,58.173685596,4.0656000000000004e-10
J1833-1034,J1833-1034,4,55142.0,2,7.5,0.1,-9.9,0.2,21.500999999999998,-0.885,278.38988,-10.56875,0.06188365,2.02E-13,16.15935711,-5.28e-11,3.20E-22,4.1,4.85E+03,121.19517832499999,5.2272e-10
J1832+0029,J1832+0029,1,53498.0,50,66.0,1,53.0,5,31.247,4.36,278.2113,0.491,0.533917733,1.55E-15,1.872947718,-5.45e-15,*,1.12,5.45E+06,123.614549388,-2.8885e-13
J1834-0731,J1834-0731,1,53479.0,1,4.4,0.4,0.6,0.4,24.288,0.366,278.56654,-7.518314,0.51299527,5.82E-14,1.949335711,-2.21e-13,*,4.072,1.40E+05,8.577077128400001,-1.3259999999999999e-13
J1835-1020,J1835-1020,1,57589.5,0.3,3.26,0.02,0.2,0.1,21.98,-1.3019999999999998,278.98991,-10.334583,0.302449584,5.92E-15,3.306336172,-6.47e-14,*,2.909,8.10E+05,10.778655920719999,-1.2940000000000001e-14
J1835-1106,J1835-1106,1,52225.8,0.2,15.6,0.4,2.5,0.4,21.221999999999998,-1.5130000000000001,278.8267,-11.1045,0.165917635,2.06E-14,6.027086879,-7.48e-13,*,3.159,1.28E+05,94.02255531239999,-1.87e-12
J1835-1106,J1835-1106,2,58488.0,2,9.3,0.6,4.0,1,21.221999999999998,-1.5130000000000001,278.8267,-11.1045,0.165917635,2.06E-14,6.027086879,-7.48e-13,*,3.159,1.28E+05,56.0519079747,-2.992e-12
J1837-0604,J1837-0604,1,55821.0,23,1398.0,1,6.9,0.7,25.96,0.265,279.43146,-6.0803,0.096294208,4.52E-14,10.38484062,-4.87e-12,*,4.779,3.38E+04,14518.00718676,-3.3603e-11
J1837-0559,J1837-0559,1,53150.0,1,3.2,0.3,13.0,7,26.000999999999998,0.379,279.34855,-5.991280000000001,0.201063722,3.31E-15,4.973547631,-8.19e-14,*,4.315,9.63E+05,15.9153524192,-1.0646999999999999e-12
J1838-0537,J1838-0537,1,55100.0,X,5500.0,X,-15.0,X,26.508000000000003,0.209,279.73342,-5.6192,0.14570774,4.72E-13,6.86305339,-2.22e-11,1.70E-21,*,4.89E+03,37746.793645,3.3300000000000004e-10
J1838-0453,J1838-0453,1,52162.0,213,9902.0,381,7.0,1,27.07,0.708,279.548,-4.89037,0.380865613,1.16E-13,2.625598021,-8.02e-13,*,6.629,5.19E+04,25998.671603942,-5.614e-12
J1838-0453,J1838-0453,2,54140.0,4,9.0,1,-0.1,0.4,27.07,0.708,279.548,-4.89037,0.380865613,1.16E-13,2.625598021,-8.02e-13,*,6.629,5.19E+04,23.630382189000002,8.02e-14
J1838-0453,J1838-0453,3,58692.0,9,71.0,6,-6.0,4,27.07,0.708,279.548,-4.89037,0.380865613,1.16E-13,2.625598021,-8.02e-13,*,6.629,5.19E+04,186.41745949100002,4.812e-12
B1838-04,J1841-0425,1,53388.0,10,578.6,0.03,7.7,0.3,27.818,0.27899999999999997,280.273596,-4.422083,0.186148858,6.39E-15,5.372044776,-1.84e-13,-1.56E-24,4.399,4.61E+05,3108.2651073936004,-1.4168e-12
J1839-0223,J1839-0223,1,56994.0,2,3.17,0.04,3.5,0.2,29.5,1.4609999999999999,279.9918,-2.386,1.266790124,4.76E-15,0.789396744,-2.97e-15,*,6.088,4.21E+06,2.50238767848,-1.0395000000000001e-14
J1841-0345,J1841-0345,1,56863.0,34,3879.0,2,2.7,0.1,28.424,0.43700000000000006,280.4112,-3.8118,0.204068115,5.79E-14,4.900324579,-1.39e-12,*,3.776,5.59E+04,19008.359041941003,-3.753e-12
B1841-05,J1844-0538,1,47452.0,1,1.0,0.1,0.9,0.3,27.073,-0.941,281.02133,-5.6428,0.255704186,9.71E-15,3.910768992,-1.48e-13,-1.33E-25,5.404,4.17E+05,3.910768992,-1.332e-13
J1841-0524,J1841-0524,1,53562.0,1,29.0,1,1.0,1,27.024,-0.33299999999999996,280.4555,-5.4082,0.445748931,2.34E-13,2.243415363,-1.18e-12,*,4.125,3.02E+04,65.059045527,-1.18e-12
J1841-0524,J1841-0524,2,54012.9,0.1,25.0,2,2.0,1,27.024,-0.33299999999999996,280.4555,-5.4082,0.445748931,2.34E-13,2.243415363,-1.18e-12,*,4.125,3.02E+04,56.085384075,-2.36e-12
J1841-0524,J1841-0524,3,54503.0,21,1032.0,1,0.7,0.3,27.024,-0.33299999999999996,280.4555,-5.4082,0.445748931,2.34E-13,2.243415363,-1.18e-12,*,4.125,3.02E+04,2315.204654616,-8.259999999999999e-13
J1841-0524,J1841-0524,4,55525.0,35,804.9,0.4,0.8,0.1,27.024,-0.33299999999999996,280.4555,-5.4082,0.445748931,2.34E-13,2.243415363,-1.18e-12,*,4.125,3.02E+04,1805.7250256787,-9.44e-13
J1841-0524,J1841-0524,6,58724.0,169,553.0,5,28.4,0.6,27.024,-0.33299999999999996,280.4555,-5.4082,0.445748931,2.34E-13,2.243415363,-1.18e-12,*,4.125,3.02E+04,1240.608695739,-3.3512e-11
J1841-0524,J1841-0524,7,59501.0,20,269.78,0.31,0.28,0.04,27.024,-0.33299999999999996,280.4555,-5.4082,0.445748931,2.34E-13,2.243415363,-1.18e-12,*,4.125,3.02E+04,605.2285966301399,-3.3040000000000004e-13
1E_1841-045,J1841-0456,1,52464.0,X,15170.0,82,96.0,1,27.386999999999997,-0.006999999999999999,280.3306,-4.9364300000000005,11.7889784,4.09E-11,0.084824992,-2.94e-13,-3.90E-22,9.6,4.57E+03,1286.79512864,-2.8224000000000003e-11
1E_1841-045,J1841-0456,2,52997.05,X,2450.0,47,-1.0,1,27.386999999999997,-0.006999999999999999,280.3306,-4.9364300000000005,11.7889784,4.09E-11,0.084824992,-2.94e-13,-3.90E-22,9.6,4.57E+03,207.8212304,2.94e-13
1E_1841-045,J1841-0456,3,53823.97,X,1390.0,82,-7.0,3,27.386999999999997,-0.006999999999999999,280.3306,-4.9364300000000005,11.7889784,4.09E-11,0.084824992,-2.94e-13,-3.90E-22,9.6,4.57E+03,117.90673888,2.058e-12
